lat	cyr	pos	ekav	gloss
paskal				паскаль
pasportizacija				паспортизация
pasta				паста
pasterizacija				пастеризация
pasterizovati				пастеризировать, пастеризовать
pasus				абзац
pat				пат
patak				селезень
paternalizam				патернализм
patiti				страдать
patka				утка
patofiziologija				патофизиология
patogenost				патогенность
patologija				патология
patopsihologija				патопсихология
patricij				патриций
patrijarh				патриарх
patrijarhat				патриархат
patrijaršija				патриархат, патриархия
patriotizam				патриотизм
patroliranje				патрулирование
pauk				паук
pazar				базар
pazuho				подмышка
paša				паша
pašteta				паштет
pažljivost				наблюдательность
pažnja				внимание
pdv				ндс
pedagogija				педагогика
pedagoški				педагогический
pedalj				пядь
pedantičan				педантичный
peder				педераст
pedeset				пятьдесят
pedeseti				пятидесятый
